protein1	protein2	cost
YEATS4	FOXR1	10.98766378544508
YEATS4	JAZF1	3.2007900086365164
CLNS1A	LSM2	16.97056274847714
CLNS1A	LSM10	7.348469228349533
CLNS1A	SNRPG	16.97056274847714
CLNS1A	ITGA2B	7.789298856171963
CLNS1A	SNRPB	16.97056274847714
CLNS1A	SNRPF	17.4928556845359
CLNS1A	SNRPD1	22.0454076850486
CLNS1A	SNRPE	20.784609690826525
CLNS1A	WDR77	19.30922792174152
CLNS1A	GAR1	14.071247279470287
CLNS1A	WDR45	5.016725297861994
CLNS1A	LSM11	6.238641401952001
CLNS1A	RIOK1	19.8997487421324
SIAH1	KIF22	10.410974689969173
SIAH1	PEG10	15.903026525017719
SIAH1	SIAH2	29.332772914616807
SIAH1	UBE2D2	57.607239174592586
SIAH1	TNK2	27.11301381119553
SIAH1	TRIB3	25.501575715454766
SIAH1	PHC2	23.658718174911392
SIAH1	KHDRBS3	11.291965621072288
SIAH1	UBE2D1	56.06481450839005
SIAH1	AFF4	22.490275794459127
SIAH1	HIF1AN	40.2560466726382
SIAH1	PUF60	22.26097122321782
SIAH1	MAPRE3	11.4326258086873
SIAH1	UBE2D3	58.58582715282476
SIAH1	MYD88	27.54484993544621
SIAH1	APC	30.355537356651862
SIAH1	AXIN1	31.806053050035437
SIAH1	TERF2	33.4666013305332
SIAH1	MAP3K5	21.606510618717383
SIAH1	HIPK2	28.784036925783628
SIAH1	NUMB	23.279647118800874
SIAH1	GAPDH	32.353848142250484
SIAH1	UBE2K	27.54484993544621
SIAH1	KLF10	14.723341604077435
SIAH1	UBE2E2	22.08933584462167
SIAH1	ATN1	19.744399603613534
SIAH1	FLT3	10.889807591800619
SIAH1	POU2AF1	10.410974689969173
SIAH1	PEG3	10.410974689969173
SIAH1	OPRM1	19.93549877268325
SIAH1	UPP2	8.500525238484924
SIAH1	AFF1	23.279647118800874
SIAH1	USP19	19.277491366595946
SIAH1	GRM5	6.0107790397800835
KIF22	KPNA3	4.898979485566356
PEG10	SIAH2	12.911341754936105
PEG10	TOLLIP	12.409673645990859
PEG10	LDOC1	8.366600265340757
PEG10	ACVRL1	5.916079783099616
PEG10	FAM127A	3.741657386773942
PEG10	FAM127C	2.6457513110645907
SIAH2	UBE2D2	46.77013846209877
SIAH2	UBE2D1	45.51787544378239
SIAH2	UBE2D3	47.564634013266414
SIAH2	CHEK2	29.280170893478733
SIAH2	TINF2	13.802804928719857
SIAH2	ZYX	13.08348784508959
SIAH2	HIPK2	23.36917046895756
SIAH2	SH3RF1	15.432005050393368
SIAH2	TES	15.432005050393368
SIAH2	PPP1CC	42.16828600367973
SIAH2	DLST	10.72361087763265
SIAH2	PEG3	8.452457273634094
SIAH2	OPRM1	16.18522344185903
SIAH2	TPX2	6.823926207987038
SIAH2	XAF1	10.912075418438201
SIAH2	EGLN1	17.914750877020307
SIAH2	USP13	11.542008659433145
SIAH2	AFF1	18.90026904075838
SIAH2	EGLN3	11.441140302191528
SIAH2	EGLN2	10.441235539803946
SIAH2	PLCE1	4.8800284822464555
SIAH2	DYRK2	11.09123933677367
SIAH2	USP19	15.651000696024633
SIAH2	PPP1R13B	11.032463386321858
SIAH2	AKR1C3	4.8800284822464555
ATXN7	CRX	6.928203230275508
ATXN7	TAF10	20.14526068067323
ATXN7	NUP62	18.88728375816
ATXN7	CCDC101	20.784609690826528
ATXN7	CEP72	10.38471218121226
ATXN7	PSMC1	25.80248902345638
ATXN7	VCP	48.49742261192856
ATXN7	TRRAP	25.612496949731394
ATXN7	SUPT3H	17.435595774162696
ATXN7	KAT2A	25.444608843430913
ATXN7	TAF12	13.387520523155537
ATXN7	LTBP4	5.656854249492381
ATXN7	ATXN7L3	16.492422502470642
ATXN7	USP22	15.521958829969929
ATXN7	NOC2L	8.794817985002728
ATXN7	MEGF8	3.842617727161486
CRX	PRKAB2	10.404120934158717
CRX	BANF1	4.775013397631806
NEDD4	UBE2D2	99.13755132058192
NEDD4	CFTR	95.92705562040356
NEDD4	MAP3K3	27.38243065699228
NEDD4	SMAD7	66.23443213314356
NEDD4	AP1G2	17.916472867168913
NEDD4	UBOX5	20.6881608655772
NEDD4	UBE2L3	70.6035988476201
NEDD4	TNK2	46.65937539580159
NEDD4	RNF11	48.34084770793706
NEDD4	GRIA1	12.85781443998188
NEDD4	MAP1LC3B	42.10887146839325
NEDD4	GABARAPL2	43.76312655874177
NEDD4	CCNH	42.64973622427224
NEDD4	UBE2D1	96.48315915225827
NEDD4	CBLB	41.54052746453669
NEDD4	UBC	161.0590034440798
NEDD4	GABARAPL1	56.65686189686117
NEDD4	TRPV6	17.916472867168913
NEDD4	UBE2D3	100.82162466455297
NEDD4	SPRY2	32.949981560712814
NEDD4	JUN	97.58585963140355
NEDD4	ERBB3	46.26013402488151
NEDD4	RET	24.44786295186085
NEDD4	IRS2	37.29611239794303
NEDD4	RTF1	26.828187072426775
NEDD4	POLR2A	108.48963084092414
NEDD4	PLK1	75.3964599578353
NEDD4	MDM2	149.8999666444259
NEDD4	ERRFI1	29.257477676655583
NEDD4	MAP3K2	41.3763217311544
NEDD4	PTEN	70.000265511956
NEDD4	SCNN1G	19.05306236238844
NEDD4	FYN	62.86848385978272
NEDD4	SMURF2	57.09639605337575
NEDD4	NUMB	40.06245124802026
NEDD4	YY1	74.59222479588605
NEDD4	PMEPA1	23.130067012440755
NEDD4	SMAD1	51.777477885217465
NEDD4	PIP5K1C	27.367864366808014
NEDD4	CDK5	62.064482596731594
NEDD4	GJA1	28.21778877059106
NEDD4	FLT1	25.33771891863985
NEDD4	NDFIP2	17.916472867168913
NEDD4	SGK1	41.3763217311544
NEDD4	SLC6A3	23.130067012440755
NEDD4	UBE2E1	53.097118945869575
NEDD4	FGFR2	35.83294573433783
NEDD4	PDGFRB	42.01203015934377
NEDD4	MYCN	42.64973622427224
NEDD4	KCNQ1	17.060274759959828
NEDD4	CDC25C	49.60846701924984
NEDD4	ADRB2	41.28949370434166
NEDD4	LATS1	50.60526157093694
NEDD4	SCNN1A	23.130067012440755
NEDD4	SCNN1B	27.367864366808014
NEDD4	SMO	14.628738838327791
NEDD4	WBP2	33.25564956774987
NEDD4	RAP2A	20.6881608655772
NEDD4	RANBP10	27.853329772875423
NEDD4	SCN5A	10.299052933013055
NEDD4	RAPGEF2	24.505167897438408
NEDD4	AKT3	19.329642145435045
NEDD4	SCAMP3	16.951255826537338
NEDD4	MAP1LC3A	57.381075678692966
NEDD4	TTYH2	7.967128227343927
NEDD4	AMOT	54.73572873361603
NEDD4	RPAP3	50.088619950900636
NEDD4	LAPTM5	20.6881608655772
NEDD4	H3F3A	54.73572873361603
NEDD4	SAV1	24.756188798374936
NEDD4	MLANA	14.628738838327791
NEDD4	PAX7	14.628738838327791
NEDD4	TNIK	10.220352185423968
NEDD4	MTMR4	18.44811782324267
NEDD4	ARRDC3	24.95894626958562
NEDD4	CAMK1D	10.3440804327886
NEDD4	TRIM52	8.0488280025825
NEDD4	CUEDC1	14.253780276326806
NEDD4	SFTPC	14.628738838327791
NEDD4	ARRDC1	29.257477676655583
NEDD4	LAPTM4B	12.103033493446771
NEDD4	LITAF	25.33771891863985
NEDD4	MAP1LC3C	25.33771891863985
NEDD4	ANXA13	10.3440804327886
NEDD4	IFITM3	15.827826742608089
NEDD4	PIP5K1A	16.86778609641052
NEDD4	KCNJ16	10.3440804327886
UBE2D2	ITCH	80.7561253028641
UBE2D2	RNF11	44.788722154449026
UBE2D2	RNF5	38.33595531849746
UBE2D2	SQSTM1	90.60435846105902
UBE2D2	TRIM32	53.36139145934355
UBE2D2	XIAP	79.03159651856208
UBE2D2	TRIM39	36.962590291282545
UBE2D2	TRIM23	33.485072056807326
UBE2D2	TRIM17	16.70190686307596
UBE2D2	CBLB	38.48809507850046
UBE2D2	TRIM27	63.57298988564281
UBE2D2	UBC	149.22425438859105
UBE2D2	UBTD1	15.066870248576672
UBE2D2	LNX1	55.8837778262744
UBE2D2	RNF126	37.11862912737308
UBE2D2	TRAF6	92.49924064329367
UBE2D2	PARK2	100.97358788013067
UBE2D2	TRIM31	23.475882333113436
UBE2D2	WWP2	54.61264945389518
UBE2D2	BIRC2	70.42764699934033
UBE2D2	UBR5	57.503932977746196
UBE2D2	AMFR	65.00177479709899
UBE2D2	RBX1	64.6703170127606
UBE2D2	MDM2	138.88519286135787
UBE2D2	RNF14	25.642730596309583
UBE2D2	ANAPC11	31.527681251508938
UBE2D2	RFWD2	58.29712814363578
UBE2D2	SMURF1	70.42764699934033
UBE2D2	OTUB1	46.95176466622687
UBE2D2	RNF111	35.92601684747278
UBE2D2	BIRC3	55.05582423549785
UBE2D2	MYLIP	25.356851011207056
UBE2D2	UBE3C	28.183384122696072
UBE2D2	DTX3L	25.967359381020813
UBE2D2	MDM4	43.159942677815984
UBE2D2	RNF2	82.99977796040993
UBE2D2	CBLC	28.751966488873098
UBE2D2	MID1	41.775638784355266
UBE2D2	MID2	28.316686675735056
UBE2D2	TRIM63	33.16442010453715
UBE2D2	RAG1	25.356851011207056
UBE2D2	FBXO2	27.10761396897405
UBE2D2	BIRC7	25.356851011207056
UBE2D2	NEDD4L	67.08792180737056
UBE2D2	CNOT4	18.692533983062514
UBE2D2	FBXO7	59.07967494563469
UBE2D2	STUB1	103.28558052925972
UBE2D2	TRIM21	48.86894606030991
UBE2D2	PJA2	22.818158967655485
UBE2D2	PJA1	24.189573619345495
UBE2D2	CHFR	38.33595531849746
UBE2D2	SYVN1	48.86894606030991
UBE2D2	RNF43	28.751966488873098
UBE2D2	RBCK1	44.748864556113055
UBE2D2	UBA1	59.07967494563469
UBE2D2	RNF181	27.10761396897405
UBE2D2	HUWE1	68.44337028671656
UBE2D2	UBA6	30.30723377122443
UBE2D2	RNF114	28.751966488873098
UBE2D2	TRIM25	106.29157799196909
UBE2D2	TRIM11	30.30723377122443
UBE2D2	MUL1	28.47985560789128
UBE2D2	RFWD3	31.786494942821406
UBE2D2	RNF130	19.16797765924873
UBE2D2	RNF167	18.784285782376607
UBE2D2	RNF115	24.11567937971589
UBE2D2	ZNRF1	31.786494942821406
UBE2D2	MIB1	34.555563148684755
UBE2D2	RNF165	16.599955592081983
UBE2D2	RNF26	30.30723377122443
UBE2D2	LTN1	25.356851011207056
UBE2D2	RNF38	15.274495389168077
UBE2D2	DTX3	12.80081775497713
UBE2D2	TRIM8	20.433435433882185
UBE2D2	DZIP3	24.22502087895659
UBE2D2	RNF10	12.91420037375294
UBE2D2	RNF185	25.356851011207056
UBE2D2	BFAR	19.16797765924873
UBE2D2	RSPRY1	9.583988829624365
UBE2D2	MARCH5	28.751966488873098
UBE2D2	TRIM5	27.10761396897405
UBE2D2	UBE4B	26.6346841732896
UBE2D2	RNF31	48.40903311038201
UBE2D2	RFFL	19.16797765924873
UBE2D2	TTC3	21.430450518638732
UBE2D2	MEX3C	25.356851011207056
UBE2D2	HERC4	13.473352153535606
UBE2D2	TRIM62	16.599955592081983
UBE2D2	RNF170	13.553806984487025
ILK	ILKAP	4.170792988067182
ILK	LIMS1	8.707602891663871
ILK	HSPB1	25.509835914650026
ILK	CCT5	28.771182055129756
ILK	PARVA	7.32487032509643
ILK	RICTOR	19.08464390769845
ILK	FANCI	13.092885080144228
ILK	TIMM50	12.946594776223012
ILK	RAF1	29.864688243844427
ILK	RSU1	6.501724792234578
ILK	PARVB	4.959081899054778
ILK	GCN1L1	13.301083124222018
ILK	PRKDC	39.36626182302654
ILK	HSPH1	13.702032350609278
ILK	AIFM1	15.522058436002384
ILK	ATP2A2	9.90978275621938
ILK	TCP1	28.16319257899074
ILK	FKBP5	35.54863994559966
ILK	DPM1	9.419202272060733
ILK	CCT2	30.420015491782383
ILK	CCT3	32.30814293552095
ILK	CCT6A	28.43891195647973
ILK	CCT4	30.404182738622477
ILK	CCT7	27.390345575252248
ILK	CCT8	26.246185397677547
ILK	LIMS2	3.242559959631116
ILK	FASN	15.082010620495499
ILK	SEC61A1	15.082010620495499
ILK	CAD	15.897835085205053
ILK	TECR	7.109727989119932
ILK	SDF4	7.109727989119932
ILK	PARVG	7.109727989119932
LIMS1	NCK2	9.486832980505136
LIMS1	RSU1	2.2400165257164852
DNM2	SHANK1	7.311115158020981
DNM2	ITSN1	14.071247279470287
DNM2	FNBP1	8.242894093986548
DNM2	SNX9	9.9498743710662
DNM2	AMPH	7.849943438760017
DNM2	AHI1	5.185258803329086
SHANK1	ARHGEF7	7.716173966089526
SHANK1	BAIAP2	9.088908737953643
SHANK1	SPTAN1	10.571855051969639
SHANK1	SSTR2	2.204384161657775
SHANK1	SHARPIN	8.791159032681543
BLMH	RPL11	19.119176746578404
BLMH	RPL29	5.073702702897326
BLMH	TRIM25	25.164747053919214
BLMH	NUDT12	2.269028828260568
PPP2R5D	HAND2	3.0092838928105587
PPP2R5D	PPFIA1	9.219152504629795
PPP2R5D	PPP2R1A	20.045353218024
PPP2R5D	PPP2CB	15.829337015366773
PPP2R5D	CHEK2	15.341597110045381
PPP2R5D	PPP2CA	20.880852096008606
PPP2R5D	PPP2R1B	13.037850505633344
HAND2	PHOX2A	1.176911584064532
HAND2	GATA4	3.5307347521935957
CFTR	GOPC	25.36796621791141
CFTR	SNAP23	38.23610858861033
CFTR	XPO1	62.26986070288988
CFTR	SLC9A3R1	43.497126341863094
CFTR	HSPB1	47.056422139169705
CFTR	SLC9A3R2	34.698703145794944
CFTR	RNF5	37.094473981982816
CFTR	SQSTM1	87.67020385080431
CFTR	EMD	40.823129697352066
CFTR	PSMC4	61.300279835402776
CFTR	TCEB1	62.20932405998317
CFTR	TCEB2	54.86346689738082
CFTR	HDAC6	75.33923280734946
CFTR	PSMD11	60.03433989016797
CFTR	PPP2R1A	72.70154092223916
CFTR	BAG2	29.68854978112841
CFTR	AMFR	62.896740774065556
CFTR	VCP	112.43664882946307
CFTR	PSMA3	64.91532946846993
CFTR	NPEPPS	20.736441353327724
CFTR	HSPA1A	38.69212618312723
CFTR	EZR	47.286361670147556
CFTR	HSP90AA1	122.58404039994538
CFTR	PRKDC	72.6165170400639
CFTR	VIMP	29.325756597230363
CFTR	DERL1	35.39855925364377
CFTR	CLTCL1	16.44777002085015
CFTR	HSPH1	25.27529462016438
CFTR	COMMD1	42.98615676574857
CFTR	HSPA4	83.46256645946133
CFTR	DNAJB1	34.698703145794944
CFTR	CANX	42.49705872175155
CFTR	AIFM1	28.632584571581678
CFTR	ATP2A2	18.279965509943636
CFTR	ATP2A1	18.547236990991408
CFTR	HSPD1	48.18713521262704
CFTR	PPP2CA	75.7317721787114
CFTR	KPNB1	58.42750777426546
CFTR	IPO7	29.314262238722165
CFTR	PSMB4	60.099916805266886
CFTR	HAX1	21.193338645846115
CFTR	DNAJA1	32.197769229809445
CFTR	A2M	13.540120319522705
CFTR	PPP2R2A	44.47471191587417
CFTR	PPP2R1B	47.286361670147556
CFTR	USP10	36.86873428887754
CFTR	PRKAA1	39.344631145812
CFTR	CCT4	56.084722086488746
CFTR	PSMB3	59.82459116076964
CFTR	STUB1	99.94075399519167
CFTR	AHSA1	37.74912914269393
CFTR	DNAJC5	9.273618495495704
CFTR	LRRFIP2	9.025224133155575
CFTR	RCN2	18.547236990991408
CFTR	LMO7	9.2270798958178
CFTR	PPP2R2B	36.55970791207368
CFTR	ERLIN1	18.547236990991408
CFTR	PSMB1	59.38013135721409
CFTR	DNAJA2	25.33518856307663
CFTR	SEC61A1	27.820855486487112
CFTR	SFXN3	13.114877048604004
CFTR	IPO9	14.836614761892289
CFTR	MARCH2	9.783406342493203
CFTR	RCN1	13.114877048604004
CFTR	TNPO3	18.45979106427174
CFTR	CALU	18.547236990991408
CFTR	PCMT1	13.834133343039559
CFTR	EPCAM	9.273618495495704
CFTR	ATAD3A	19.30878326914264
CFTR	XPNPEP3	10.512576057810305
CFTR	ESYT1	9.051131208965538
GOPC	ASIC3	3.428491497827713
GOPC	RHOQ	4.5933516478866325
GOPC	CSPG5	2.1169282963598137
GOPC	JUN	25.806637913201442
GOPC	GRID2	2.2670323658729448
GOPC	DPYD	2.7354981478085283
GOPC	SSNA1	4.693823953326734
GOPC	CCDC102B	2.0288120885915397
SCAMP1	ITSN1	7.348469228349533
SCAMP1	SYNRG	3.8729833462074166
SCAMP1	SOCS6	12.194335964337975
ITSN1	DISC1	15.874507866387543
ITSN1	ITCH	35.749125863438955
ITSN1	EPS15	23.52934724309399
ITSN1	AP2B1	18.973665961010273
ITSN1	SNAP25	14.696938456699066
ITSN1	DNM1	14.30840037278785
ITSN1	SOS1	16.176357527836295
ITSN1	STON2	9.486832980505136
ITSN1	PHGDH	10.392304845413262
ITSN1	EPS15L1	8.462369916645525
ITSN1	SGIP1	4.342941609659304
IPCEF1	CYTH2	5.487452515096483
IPCEF1	CYTH3	3.335427399067983
IPCEF1	CYTH4	2.0
CYTH2	CCDC120	6.1351584235289645
CYTH2	ARRB1	19.00909312053746
CYTH2	GNAQ	8.6764242498622
CYTH2	ADORA2A	3.8802148848638987
CYTH2	PNPLA2	6.05338614159072
CYTH2	ARL4D	2.660636838729604
NR0B1	RORA	6.3020266407886965
NR0B1	NR3C1	12.825006381954685
NR0B1	POU5F1	9.600927119663329
NR0B1	COPS2	19.315958470299908
NR0B1	ESRRG	6.530308250985489
NR0B1	NR1I3	7.053190782677494
NR0B1	RNF31	14.544209299041649
HEXIM1	AP1M1	17.059693811842322
HEXIM1	CCNT2	12.329924337963774
HEXIM1	CSNK2B	36.37306695894642
HEXIM1	CSNK2A2	35.24202037341219
HEXIM1	HDAC1	85.06468127254696
HEXIM1	EFTUD2	47.45685118439362
HEXIM1	EEF1A2	12.655643885334321
HEXIM1	CSNK2A1	50.75107797489429
HEXIM1	CDK9	43.162483709814474
HEXIM1	DHX9	28.465624365987907
HEXIM1	DYNC1H1	23.811761799581312
HEXIM1	RN7SK	9.0
HEXIM1	HSPD1	27.0
HEXIM1	DDX1	16.178624081890987
HEXIM1	BRD4	21.397032245393966
HEXIM1	MEPCE	47.47610766609583
HEXIM1	UBE2O	8.613619738141802
HEXIM1	LARP7	56.84958704865834
HEXIM1	HEXIM2	12.727922061357853
HEXIM1	MOV10	20.12461179749811
HEXIM1	AFF1	20.12461179749811
HEXIM1	OSBPL1A	6.736015980616497
HEXIM1	C10orf2	5.196152422706632
RGS4	COPB2	8.472116597577974
RGS4	GNAI1	8.376595335719562
RGS4	GNAQ	7.733948950512292
RGS4	KRIT1	5.291626112556056
COPB2	COPZ1	10.392304845413262
COPB2	PRKCE	10.857234113024365
COPB2	COPE	11.489125293076057
COPB2	COPA	11.489125293076057
COPB2	ARCN1	9.16515138991168
COPB2	NUDCD1	15.491933384829666
COPB2	TPTE	16.970562748477136
MAP3K3	MAP2K5	6.484190012112311
MAP3K3	GAB1	6.554883052389992
MAP3K3	SQSTM1	25.025507789258334
MAP3K3	XIAP	21.82903634953545
MAP3K3	TRAF6	25.548886461285694
MAP3K3	TRAF7	3.7436488489697264
MAP3K3	MAP3K2	10.588637949950826
MAP3K3	SMURF1	19.452570036336937
MAP3K3	MAP3K7	17.369031145752047
MAP2K5	PARD6A	8.143706899084618
MAP2K5	SQSTM1	23.156793131457853
MAP2K5	MAP3K2	9.797958971132712
MAP2K5	MAPK7	9.19970526304587
SNAP23	SNAPIN	10.312161299358126
SNAP23	STX4	15.427248620541512
SNAP23	STX11	7.843491508991162
SNAP23	VAMP3	10.099504938362077
SNAP23	SCGN	4.123105625617661
SNAP23	NAPA	11.661903789690601
SNAP23	KIF5B	14.233874990818764
SNAP23	VAMP7	9.219544457292887
SNAP23	STX2	4.667550420964577
SNAP23	STX3	14.866068747318506
SNAP23	VAMP2	11.223274046706928
SNAP23	VAMP8	13.038404810405298
SNAP23	STX12	11.661903789690601
SNAP23	STX6	10.908712114635716
SNAPIN	BLOC1S6	7.0740842904050165
SNAPIN	SNAP25	8.663948454465352
SNAPIN	DTNBP1	10.141234651815275
SNAPIN	BLOC1S2	6.617199934963856
SNAPIN	RNF13	4.331974227232676
RANBP3	XPO1	9.603227932282605
RANBP3	RCC1	4.290518936321175
XPO1	HDAC3	64.05445859144542
XPO1	BIRC5	21.014191588292476
XPO1	CRY1	25.12422571464625
XPO1	NUP62	31.70576105885275
XPO1	CNOT2	22.27024583764081
XPO1	PIH1D1	36.77810056154804
XPO1	DCAF8	16.756160443833632
XPO1	DDX19A	11.239615289656127
XPO1	MYC	78.30655583548678
XPO1	STRADA	7.0475252568072
XPO1	HDAC5	33.189529996352206
XPO1	HDAC6	54.550738748560946
XPO1	SIRT2	18.992129464002293
XPO1	APC	33.91062782901898
XPO1	VPS37B	13.646697779796863
XPO1	NUP214	21.91891376350338
XPO1	SMURF2	37.063418718384106
XPO1	CA9	6.895826592937493
XPO1	TUBB	36.77810056154804
XPO1	CIITA	20.144195299753274
XPO1	AHR	32.202722276774885
XPO1	NMD3	9.044506655771377
XPO1	FERMT2	10.04189443838938
XPO1	SMARCB1	42.995261722477025
XPO1	E2F4	26.006044306231388
XPO1	TRIP4	24.05638940362047
XPO1	PTPRE	13.176170062768245
XPO1	EPRS	22.27035431331045
XPO1	RAD18	31.594165464345448
XPO1	RCC1	20.144195299753274
XPO1	SRSF2	21.277445665154836
XPO1	CRY2	14.715000093151412
XPO1	BACH1	23.260513157841892
XPO1	ADAR	13.42946353316885
XPO1	SNUPN	9.496064732001146
XPO1	TUBB4B	26.006044306231388
XPO1	CLN3	25.248423306665366
XPO1	SERTAD2	13.42946353316885
XPO1	CDCA4	19.88324510070715
XPO1	STAU1	38.116337458880835
XPO1	XPO7	12.731303403360135
XPO1	TUFM	19.963405541200498
XPO1	CAD	21.233846259492886
XPO1	CDC37L1	21.59677572589423
GOLGA2	GORASP2	17.978301131926543
GOLGA2	PRKAB2	35.99748505257558
GOLGA2	VPS28	26.42320628441081
GOLGA2	CCNH	24.708811512031563
GOLGA2	WDYHV1	23.971068175902058
GOLGA2	ZNF250	9.451377672585487
GOLGA2	KRT6A	13.400234483649722
GOLGA2	USO1	16.30284104840504
GOLGA2	TRIM29	20.759553996179886
GOLGA2	TEAD4	15.85100444625759
GOLGA2	STK25	25.27384010249677
GOLGA2	TCL1A	15.855371263502889
GOLGA2	RAB2A	14.8295073746182
GOLGA2	RAB1A	25.425157289198083
GOLGA2	BCAS2	19.250963065443013
GOLGA2	CCHCR1	14.310736990857457
GOLGA2	RAB1B	14.67922140510709
GOLGA2	NCF2	17.978301131926543
GOLGA2	GORASP1	11.117119034320508
GOLGA2	DCTN4	17.77417620469623
GOLGA2	PRPF31	30.110813024414743
GOLGA2	ZNF410	7.226581801929957
GOLGA2	FAM90A1	8.475052429732695
GOLGA2	RUSC2	7.062364169914163
GOLGA2	SCNM1	15.40189979193658
GOLGA2	ZGPAT	31.710742527005777
GOLGA2	UTP14C	5.8948659908421766
GOLGA2	PPP1R16B	16.95010485946539
GOLGA2	CCDC94	10.379776998089943
GOLGA2	LENG1	4.722275898163347
GOLGA2	MORN3	8.475052429732695
GORASP2	CBLB	12.04762310225135
GORASP2	EWSR1	18.025521309414344
GORASP2	TMED2	7.3484692283495345
GORASP2	BLZF1	6.028914130910238
GORASP2	TMED3	6.0
GORASP2	TGFA	6.70820393249937
MAGOH	RBM8A	10.97703154915774
MAGOH	PNN	12.64911064067352
MAGOH	NXF1	13.397647189121134
MAGOH	TNIP2	15.471891610928212
MAGOH	SMG1	10.954451150103322
MAGOH	EIF4A3	15.231546211727817
MAGOH	CASC3	5.728692025570108
MAGOH	WIBG	4.898979485566356
RBM8A	SRRM2	23.923885611418157
RBM8A	PABPC1	28.782019538498858
RBM8A	LSM2	15.52386689141622
RBM8A	SRPK2	28.25386421901841
RBM8A	RNPS1	21.836654115985635
RBM8A	MAGOHB	3.8227442738989947
RBM8A	SRPK1	20.166094639401916
RBM8A	UPF1	19.78912505143707
RBM8A	UPF3A	9.506388179713852
RBM8A	SMG1	15.030919484798932
RBM8A	EIF4A3	20.899645413573786
RBM8A	SMG8	6.381371943086587
RBM8A	SMG9	6.407246571712701
RBM8A	SMG7	6.822463915257668
RBM8A	WIBG	6.722031546467305
ASIC3	LIN7B	1.955131296912206
IL1RAP	TOLLIP	10.488088481701515
IL1RAP	IRAK1	12.64911064067352
IL1RAP	PTPRD	3.836248372160986
IL1RAP	IL1R1	3.9033912779910205
IL1RAP	MARCH8	1.792214204164095
TOLLIP	SMAD7	30.033314835362415
TOLLIP	TOM1	9.62678740606253
TOLLIP	DAZAP2	21.49418526020468
TOLLIP	RBPMS	23.161700355949733
TOLLIP	RHOXF2	16.911534525287763
TOLLIP	SQSTM1	44.34188294552706
TOLLIP	UBC	73.03053112589873
TOLLIP	EIF2AK2	24.819347291981718
TOLLIP	TLR4	12.409673645990859
TOLLIP	IRAK1	26.532998322843202
TOLLIP	IL1R1	8.187822620454355
TOLLIP	IRAK2	15.556349186104049
TOLLIP	TLR2	8.12403840463596
TOLLIP	WRNIP1	10.917345832170069
TOLLIP	TOM1L1	9.38083151964686
TOLLIP	MAP1LC3A	26.018852369500213
TOLLIP	RNF26	14.832396974191328
TOLLIP	DZIP3	11.855754606212647
TOLLIP	TOM1L2	5.247477188282633
PPP1R8	HDAC2	30.740852297878796
PPP1R8	PPP1CA	27.874719729532707
PPP1R8	SF3B1	16.09347693943108
PPP1R8	PPP1CB	14.076802196417974
PPP1R8	PPP1CC	22.86191533214659
RND1	ARHGAP5	5.259354082496139
RND1	UBXN11	5.848833526225816
RND1	PSMB5	15.68438714135812
RND1	GRB7	8.124038404635959
ARHGAP5	RND3	4.294244626246376
ARHGAP5	SMURF2	11.851507416408662
ARHGAP5	RND2	4.294244626246376
ARHGAP5	ADRB2	8.570466346059895
RND3	UBXN11	4.775552576578835
RND3	SKP2	15.620499351813308
HNRNPAB	TP63	13.797394635179765
HNRNPAB	HNRNPA2B1	11.116173647726013
HNRNPAB	HNRNPD	15.941277199360046
HNRNPAB	HSD17B10	10.718687011178655
HNRNPAB	ERG	19.977826723239325
HNRNPAB	MEPCE	25.732660447385125
HNRNPAB	HIST1H3A	18.258611819377126
TP63	ITCH	41.27953488110059
TP63	WWP1	18.93905736599755
TP63	HNRNPK	33.355324579895104
TP63	BTRC	43.89914408684899
TP63	CDC20	36.51196095998881
TP63	MDM2	70.99295739719538
TP63	KAT2B	26.464304306203537
TP63	CDC16	22.449944320643645
TP63	ATF3	22.449944320643645
TP63	SYNCRIP	27.71281292110203
TP63	FUS	23.15320545915023
TP63	ANAPC2	19.519093146387753
TP63	NIPSNAP3A	6.302028651941943
NR1H4	NCOA1	17.708405213632695
NR1H4	RXRB	8.67131343871798
NR1H4	PRKDC	22.147830062285937
NR1H4	PPARGC1A	9.212860275596803
NR1H4	SIRT1	20.738745085890805
NCOA1	RARA	37.93213256578743
NCOA1	NCOA2	26.261409027774796
NCOA1	RORA	13.70265383178008
NCOA1	JUN	59.06489836792769
NCOA1	FOS	35.8786441373823
NCOA1	HNF1A	19.7985989153972
NCOA1	NCOA6	34.24468649569414
NCOA1	NR3C1	27.885731504984875
NCOA1	THRA	23.642528857667553
NCOA1	KAT2B	33.821223827790405
NCOA1	CCND1	37.56520023167668
NCOA1	SRF	20.659978453704216
NCOA1	NR4A1	19.089931825389034
NCOA1	PPARGC1A	20.39313286710599
NCOA1	PPARD	16.427362861767527
NCOA1	CIITA	18.78260011583834
NCOA1	AHR	30.02606190843821
NCOA1	SMARCC1	38.08336540206548
NCOA1	NR1I2	24.248232482371797
NCOA1	COPS5	51.85464877556327
NCOA1	SMARCE1	30.095078302281646
NCOA1	STAT6	22.573875934730328
NCOA1	TRIP4	22.430359499375392
NCOA1	PPARA	20.93777879329823
NCOA1	RARB	15.335928775514713
NCOA1	TEAD2	9.806953549917068
NCOA1	VDR	28.573969211238055
NCOA1	RARG	12.521733410558891
